Titles	Genres
Bad Teacher (2011)[(4, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
Transformers: Dark of the Moon (2011)[(0, 0.9959999918937683), (1, 0.0010000000474974513), (5, 0.0010000000474974513), (6, 0.0010000000474974513)]	action
Your Highness (2011)[(7, 0.8309999704360962), (4, 0.15399999916553497), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (2, 0.0020000000949949026)]	comedy
Cars 2 (2011)[(2, 0.9919999837875366), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	animation
Harry Potter and the Deathly Hallows: Part 2 (2011)[(6, 0.9879999756813049), (5, 0.0020000000949949026), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513)]	fantasy
Drive (2011)[(0, 0.9959999918937683), (5, 0.0010000000474974513)]	action
Captain America: The First Avenger (2011)[(3, 0.996999979019165)]	action
Crazy, Stupid, Love. (2011)[(9, 0.9940000176429749), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
One Day (2011)[(3, 0.9860000014305115), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (5, 0.0020000000949949026), (6, 0.0020000000949949026)]	romance
Winnie the Pooh (2011)[(0, 0.9929999709129333), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	animation
Dylan Dog: Dead of Night (2010)[(8, 0.9869999885559082), (1, 0.0020000000949949026), (5, 0.0020000000949949026), (6, 0.0020000000949949026), (0, 0.0010000000474974513)]	comedy
Friends with Benefits (2011)[(8, 0.9869999885559082), (1, 0.0020000000949949026), (5, 0.0020000000949949026), (6, 0.0020000000949949026), (0, 0.0010000000474974513)]	romance
Rise of the Planet of the Apes (2011)[(1, 0.996999979019165)]	sci-fi
Very Harold & Kumar 3D Christmas, A (2011)[(8, 0.9900000095367432), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
Fright Night (2011)[(8, 0.9649999737739563), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (3, 0.004000000189989805)]	comedy
Another Earth (2011)[(3, 0.9980000257492065)]	sci-fi
Stake Land (2010)[(6, 0.9940000176429749), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	action
Colombiana (2011)[(3, 0.9940000176429749), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (4, 0.0010000000474974513)]	action
Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011)[(3, 0.996999979019165)]	comedy
Moneyball (2011)[(3, 0.9929999709129333), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (4, 0.0010000000474974513)]	comedy
Northanger Abbey (2007)[(6, 0.9779999852180481), (1, 0.003000000026077032), (3, 0.003000000026077032), (5, 0.003000000026077032), (9, 0.003000000026077032)]	romance
Avengers, The (2012)[(5, 0.9869999885559082), (1, 0.0020000000949949026), (6, 0.0020000000949949026), (0, 0.0010000000474974513), (2, 0.0010000000474974513)]	action
Killer Elite (2011)[(0, 0.9039999842643738), (8, 0.08799999952316284), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	romance
50/50 (2011)[(6, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
The Artist (2011)[(9, 0.9950000047683716), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	romance
Real Steel (2011)[(5, 0.9980000257492065)]	sci-fi
Thing, The (2011)[(0, 0.9950000047683716), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (5, 0.0010000000474974513)]	sci-fi
In Time (2011)[(8, 0.9929999709129333), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	sci-fi
Johnny English Reborn (2011)[(0, 0.9980000257492065)]	comedy
Abduction (2011)[(3, 0.9980000257492065)]	action
What's Your Number? (2011)[(5, 0.984000027179718), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026)]	romance
Puss in Boots (2011)[(7, 0.9959999918937683)]	animation
Tower Heist (2011)[(1, 0.9980000257492065)]	comedy
Adventures of Tintin, The (2011)[(8, 0.9980000257492065)]	animation
Hugo (2011)[(6, 0.996999979019165)]	fantasy
Jack and Jill (2011)[(4, 0.9919999837875366), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
Muppets, The (2011)[(6, 0.9959999918937683), (5, 0.0010000000474974513)]	comedy
Twilight Saga: Breaking Dawn - Part 1, The (2011)[(5, 0.9869999885559082), (1, 0.0020000000949949026), (6, 0.0020000000949949026), (0, 0.0010000000474974513), (2, 0.0010000000474974513)]	romance
Weekend (2011)[(0, 0.9900000095367432), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	romance
Expendables 2, The (2012)[(8, 0.996999979019165)]	action
Snowman, The (1982)[(6, 0.9919999837875366), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	animation
The Hunger Games (2012)[(6, 0.996999979019165)]	action
Dark Knight Rises, The (2012)[(2, 0.9909999966621399), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	fantasy
Sherlock Holmes: A Game of Shadows (2011)[(2, 0.9919999837875366), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	comedy
Young Adult (2011)[(3, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (4, 0.0010000000474974513)]	comedy
Mission: Impossible - Ghost Protocol (2011)[(0, 0.996999979019165)]	action
Girl with the Dragon Tattoo, The (2011)[(4, 0.9819999933242798), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026)]	action
Underworld: Awakening (2012)[(0, 0.996999979019165)]	action
Haywire (2011)[(6, 0.9959999918937683)]	action
Seeking Justice (2011)[(4, 0.9869999885559082), (1, 0.0020000000949949026), (5, 0.0020000000949949026), (6, 0.0020000000949949026), (0, 0.0010000000474974513)]	action
Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)[(0, 0.9950000047683716), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (5, 0.0010000000474974513)]	animation
Intouchables (2011)[(7, 0.9739999771118164), (0, 0.003000000026077032), (1, 0.003000000026077032), (2, 0.003000000026077032), (3, 0.003000000026077032)]	comedy
Chronicle (2012)[(3, 0.996999979019165)]	sci-fi
Vow, The (2012)[(0, 0.8479999899864197), (5, 0.14900000393390656)]	romance
Louis C.K.: Live at the Beacon Theater (2011)[(8, 0.7419999837875366), (9, 0.23999999463558197), (5, 0.003000000026077032), (0, 0.0020000000949949026), (1, 0.0020000000949949026)]	comedy
This Means War (2012)[(7, 0.9769999980926514), (1, 0.003000000026077032), (3, 0.003000000026077032), (5, 0.003000000026077032), (6, 0.003000000026077032)]	action
John Carter (2012)[(1, 0.996999979019165)]	sci-fi
Starbuck (2011)[(9, 0.9950000047683716), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (5, 0.0010000000474974513), (6, 0.0010000000474974513)]	comedy
21 Jump Street (2012)[(5, 0.9940000176429749), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
Lockout (2012)[(3, 0.9900000095367432), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (4, 0.0010000000474974513)]	sci-fi
Wrath of the Titans (2012)[(5, 0.9010000228881836), (9, 0.09700000286102295)]	fantasy
Iron Sky (2012)[(0, 0.9850000143051147), (1, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026), (4, 0.0020000000949949026)]	sci-fi
The Raid: Redemption (2011)[(3, 0.9950000047683716), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (5, 0.0010000000474974513), (6, 0.0010000000474974513)]	action
Battleship (2012)[(4, 0.9919999837875366), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	sci-fi
Best Exotic Marigold Hotel, The (2011)[(1, 0.996999979019165)]	comedy
Lucky One, The (2012)[(5, 0.9980000257492065)]	romance
Black Mirror (2011)[(8, 0.9750000238418579), (0, 0.003000000026077032), (1, 0.003000000026077032), (2, 0.003000000026077032), (3, 0.003000000026077032)]	sci-fi
The Scorpion King: Rise of a Warrior (2008)[(9, 0.996999979019165)]	fantasy
Men in Black III (M.III.B.) (M.I.B.³) (2012)[(7, 0.9959999918937683)]	action
Snow White and the Huntsman (2012)[(3, 0.9959999918937683), (1, 0.0010000000474974513), (5, 0.0010000000474974513), (6, 0.0010000000474974513)]	fantasy
Pirates! Band of Misfits, The (2012)[(7, 0.996999979019165)]	animation
Prometheus (2012)[(9, 0.9959999918937683), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (5, 0.0010000000474974513), (6, 0.0010000000474974513)]	sci-fi
Moonrise Kingdom (2012)[(8, 0.9860000014305115), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (3, 0.0020000000949949026), (5, 0.0020000000949949026)]	fantasy
Safety Not Guaranteed (2012)[(2, 0.996999979019165)]	romance
Madagascar 3: Europe's Most Wanted (2012)[(1, 0.9890000224113464), (0, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	animation
Brave (2012)[(9, 0.9919999837875366), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	animation
To Rome with Love (2012)[(1, 0.9710000157356262), (5, 0.004000000189989805), (0, 0.003000000026077032), (2, 0.003000000026077032), (3, 0.003000000026077032)]	comedy
Seeking a Friend for the End of the World (2012)[(6, 0.9909999966621399), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	sci-fi
Jack-Jack Attack (2005)[(2, 0.9940000176429749), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	animation
Ted (2012)[(9, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
Amazing Spider-Man, The (2012)[(7, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	action
Watch, The (2012)[(6, 0.9879999756813049), (5, 0.0020000000949949026), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513)]	comedy
For the Birds (2000)[(4, 0.9940000176429749), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	animation
Total Recall (2012)[(8, 0.9919999837875366), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	action
Skyfall (2012)[(1, 0.9900000095367432), (0, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	action
ParaNorman (2012)[(0, 0.996999979019165)]	animation
Premium Rush (2012)[(0, 0.9800000190734863), (5, 0.003000000026077032), (1, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026)]	action
Pitch Perfect (2012)[(9, 0.9950000047683716), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
Looper (2012)[(9, 0.5329999923706055), (3, 0.46000000834465027), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513)]	sci-fi
Dredd (2012)[(7, 0.9980000257492065)]	sci-fi
Hotel Transylvania (2012)[(0, 0.9890000224113464), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	animation
Cloud Atlas (2012)[(6, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	sci-fi
Wreck-It Ralph (2012)[(6, 0.996999979019165)]	animation
Silver Linings Playbook (2012)[(2, 0.9900000095367432), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	romance
Anna Karenina (2012)[(5, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	romance
Rise of the Guardians (2012)[(8, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	animation
Fantastic Fear of Everything, A (2012)[(7, 0.9959999918937683), (5, 0.0010000000474974513)]	comedy
Halo 4: Forward Unto Dawn (2012)[(5, 0.9959999918937683)]	sci-fi
Paperman (2012)[(3, 0.9959999918937683), (1, 0.0010000000474974513), (5, 0.0010000000474974513), (6, 0.0010000000474974513), (9, 0.0010000000474974513)]	animation
From Up on Poppy Hill (Kokuriko-zaka kara) (2011)[(4, 0.9829999804496765), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026)]	romance
Redline (2009)[(1, 0.9779999852180481), (3, 0.003000000026077032), (5, 0.003000000026077032), (6, 0.003000000026077032), (9, 0.003000000026077032)]	animation
Hobbit: An Unexpected Journey, The (2012)[(7, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	fantasy
Warm Bodies (2013)[(2, 0.996999979019165)]	romance
Django Unchained (2012)[(6, 0.9909999966621399), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	action
Impossible, The (Imposible, Lo) (2012)[(0, 0.9940000176429749), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	action
Quartet (2012)[(3, 0.9860000014305115), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (5, 0.0020000000949949026), (6, 0.0020000000949949026)]	comedy
Maximum Conviction (2012)[(2, 0.9950000047683716), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	action
John Dies at the End (2012)[(5, 0.9959999918937683), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (6, 0.0010000000474974513), (9, 0.0010000000474974513)]	comedy
Gangster Squad (2013)[(4, 0.9980000257492065)]	action
Batman: The Dark Knight Returns, Part 2 (2013)[(0, 0.9900000095367432), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	animation
Upstream Color (2013)[(6, 0.9929999709129333), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	sci-fi
Hansel & Gretel: Witch Hunters (2013)[(5, 0.996999979019165)]	action
Beautiful Creatures (2013)[(5, 0.9909999966621399), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	romance
Before Midnight (2013)[(6, 0.9950000047683716), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	romance
Jack the Giant Slayer (2013)[(0, 0.9869999885559082), (1, 0.0020000000949949026), (5, 0.0020000000949949026), (6, 0.0020000000949949026), (2, 0.0010000000474974513)]	fantasy
G.I. Joe: Retaliation (2013)[(6, 0.9860000014305115), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (3, 0.0020000000949949026), (5, 0.0020000000949949026)]	action
Croods, The (2013)[(2, 0.9819999933242798), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (3, 0.0020000000949949026), (4, 0.0020000000949949026)]	animation
Olympus Has Fallen (2013)[(0, 0.9919999837875366), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	action
Host, The (2013)[(0, 0.9980000257492065)]	sci-fi
Trance (2013)[(4, 0.9819999933242798), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026)]	action
Oblivion (2013)[(0, 0.9900000095367432), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	sci-fi
Wolf Children (Okami kodomo no ame to yuki) (2012)[(3, 0.9900000095367432), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (4, 0.0010000000474974513)]	animation
Pain & Gain (2013)[(6, 0.9800000190734863), (5, 0.003000000026077032), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (2, 0.0020000000949949026)]	comedy
This Is the End (2013)[(6, 0.984000027179718), (0, 0.0020000000949949026), (1, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026)]	comedy
Iron Man 3 (2013)[(7, 0.996999979019165)]	action
Star Trek Into Darkness (2013)[(4, 0.5619999766349792), (8, 0.4350000023841858)]	action
Hangover Part III, The (2013)[(4, 0.9929999709129333), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	comedy
Fast & Furious 6 (Fast and the Furious 6, The) (2013)[(4, 0.996999979019165)]	action
Epic (2013)[(1, 0.996999979019165)]	animation
Broken Circle Breakdown, The (2012)[(8, 0.9950000047683716), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	romance
After Earth (2013)[(5, 0.996999979019165)]	sci-fi
Man of Steel (2013)[(2, 0.9909999966621399), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (3, 0.0010000000474974513), (4, 0.0010000000474974513)]	action
Monsters University (2013)[(1, 0.984000027179718), (0, 0.0020000000949949026), (2, 0.0020000000949949026), (3, 0.0020000000949949026), (4, 0.0020000000949949026)]	comedy
Not Suitable for Children (2012)[(1, 0.9710000157356262), (5, 0.004000000189989805), (0, 0.003000000026077032), (2, 0.003000000026077032), (3, 0.003000000026077032)]	comedy
Pacific Rim (2013)[(4, 0.9900000095367432), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	sci-fi
World War Z (2013)[(5, 0.9890000224113464), (0, 0.0010000000474974513), (1, 0.0010000000474974513), (2, 0.0010000000474974513), (3, 0.0010000000474974513)]	action
